datetime,open,high,low,close,volume,open_interest
2024-01-08 10:56:00,17626.4,17627.2,17621.2,17623.0,1368,119653
2024-01-08 10:57:00,17623.0,17624.0,17621.9,17623.5,877,120020
2024-01-08 10:58:00,17623.5,17623.8,17616.7,17620.7,1550,119719
2024-01-08 10:59:00,17620.7,17624.0,17617.6,17621.0,1498,119489
2024-01-08 11:00:00,17621.0,17621.6,17620.1,17620.7,1342,120410
2024-01-08 11:01:00,17620.7,17625.4,17619.0,17623.0,1091,119840
2024-01-08 11:02:00,17623.0,17623.8,17621.9,17622.9,1296,119834
2024-01-08 11:03:00,17622.9,17623.7,17619.2,17621.0,1831,120511
2024-01-08 11:04:00,17621.0,17623.6,17616.8,17619.7,1424,119720
2024-01-08 11:05:00,17619.7,17623.6,17616.9,17617.7,1373,120295
2024-01-08 11:06:00,17617.7,17620.5,17617.0,17617.7,1197,119947
2024-01-08 11:07:00,17617.7,17618.6,17616.7,17617.6,844,120109
2024-01-08 11:08:00,17617.6,17627.6,17615.7,17623.7,1093,119006
2024-01-08 11:09:00,17623.7,17625.7,17615.0,17617.3,1189,119533
2024-01-08 11:10:00,17617.3,17618.3,17615.8,17616.8,1312,121320
2024-01-08 11:11:00,17616.8,17618.5,17615.7,17617.7,1041,119417
2024-01-08 11:12:00,17617.7,17618.8,17612.8,17613.2,1110,119824
2024-01-08 11:13:00,17613.2,17617.3,17613.1,17616.9,1386,120248
2024-01-08 11:14:00,17616.9,17621.8,17610.3,17614.2,1405,119711
2024-01-08 11:15:00,17614.2,17617.7,17611.4,17613.0,1335,120019
2024-01-08 11:16:00,17613.0,17615.3,17605.4,17609.2,1225,119945
2024-01-08 11:17:00,17609.2,17610.8,17604.0,17604.6,954,120045
2024-01-08 11:18:00,17604.6,17606.0,17598.9,17600.5,801,119210
2024-01-08 11:19:00,17600.5,17603.0,17600.1,17600.9,1256,120165
2024-01-08 11:20:00,17600.9,17605.1,17598.6,17603.8,1358,120427
2024-01-08 11:21:00,17603.8,17603.9,17602.2,17602.6,1253,120317
2024-01-08 11:22:00,17602.6,17603.8,17600.3,17601.1,1945,119639
2024-01-08 11:23:00,17601.1,17606.8,17598.7,17605.2,1469,120305
2024-01-08 11:24:00,17605.2,17610.1,17601.5,17603.0,911,119913
2024-01-08 11:25:00,17603.0,17604.2,17593.2,17596.8,1123,119717
2024-01-08 11:26:00,17596.8,17599.8,17595.9,17596.8,1445,119818
2024-01-08 11:27:00,17596.8,17602.3,17592.6,17595.8,1231,120323
2024-01-08 11:28:00,17595.8,17596.6,17594.4,17596.5,1108,120509
2024-01-08 11:29:00,17596.5,17602.4,17596.1,17602.0,1593,120206
2024-01-08 11:30:00,17602.0,17602.6,17600.4,17600.7,1528,119748
2024-01-08 11:31:00,17600.7,17607.3,17599.5,17603.4,1281,120284
2024-01-08 11:32:00,17603.4,17605.7,17600.4,17601.9,889,120480
2024-01-08 11:33:00,17601.9,17605.6,17599.2,17600.2,1408,120151
2024-01-08 11:34:00,17600.2,17602.4,17592.0,17595.5,1118,120227
2024-01-08 11:35:00,17595.5,17598.7,17592.6,17595.9,1448,119844
2024-01-08 11:36:00,17595.9,17598.0,17591.7,17594.9,1281,120585
2024-01-08 11:37:00,17594.9,17598.4,17594.0,17597.9,1487,119562
2024-01-08 11:38:00,17597.9,17599.6,17592.6,17592.7,1845,119678
2024-01-08 11:39:00,17592.7,17597.9,17591.7,17596.2,1308,119527
2024-01-08 11:40:00,17596.2,17597.2,17595.1,17595.2,986,120122
2024-01-08 11:41:00,17595.2,17603.2,17594.1,17601.4,732,120250
2024-01-08 11:42:00,17601.4,17604.2,17600.3,17602.3,1331,120904
2024-01-08 11:43:00,17602.3,17603.5,17602.1,17602.7,963,121300
2024-01-08 11:44:00,17602.7,17604.0,17602.6,17603.4,859,119319
2024-01-08 11:45:00,17603.4,17606.0,17596.5,17597.5,1199,119284
2024-01-08 11:46:00,17597.5,17597.7,17592.1,17594.6,1561,119597
2024-01-08 11:47:00,17594.6,17594.8,17589.2,17593.6,1542,120020
2024-01-08 11:48:00,17593.6,17594.4,17585.2,17585.9,989,120174
2024-01-08 11:49:00,17585.9,17590.8,17583.0,17590.1,1096,119010
2024-01-08 11:50:00,17590.1,17592.8,17589.5,17590.8,1540,120439
2024-01-08 11:51:00,17590.8,17592.0,17587.5,17591.5,1954,121104
2024-01-08 11:52:00,17591.5,17592.4,17588.9,17591.2,1183,120013
2024-01-08 11:53:00,17591.2,17594.7,17588.5,17589.1,1113,119795
2024-01-08 11:54:00,17589.1,17593.2,17588.2,17590.0,1288,120449
2024-01-08 11:55:00,17590.0,17592.5,17588.6,17591.2,1715,120214
2024-01-08 11:56:00,17591.2,17594.5,17591.0,17593.3,971,120899
2024-01-08 11:57:00,17593.3,17595.9,17592.4,17592.6,1632,119566
2024-01-08 11:58:00,17592.6,17593.2,17587.1,17588.0,1498,120171
2024-01-08 11:59:00,17588.0,17589.5,17579.8,17582.6,1075,119953
2024-01-08 12:00:00,17582.6,17584.9,17579.6,17580.4,1045,120643
2024-01-08 12:01:00,17580.4,17584.0,17579.7,17583.6,1881,120398
2024-01-08 12:02:00,17583.6,17583.9,17578.2,17579.9,1568,119485
2024-01-08 12:03:00,17579.9,17581.1,17576.7,17577.6,985,120003
2024-01-08 12:04:00,17577.6,17579.3,17564.7,17570.1,1353,120124
2024-01-08 12:05:00,17570.1,17572.3,17566.1,17568.4,1621,120567
2024-01-08 12:06:00,17568.4,17570.3,17567.8,17569.5,1630,119973
2024-01-08 12:07:00,17569.5,17572.9,17557.5,17561.1,1053,119694
2024-01-08 12:08:00,17561.1,17566.2,17560.0,17564.4,1343,118938
2024-01-08 12:09:00,17564.4,17572.9,17562.2,17572.2,1342,119732
2024-01-08 12:10:00,17572.2,17572.5,17567.9,17571.2,912,120198
2024-01-08 12:11:00,17571.2,17578.6,17571.2,17577.6,947,120822
2024-01-08 12:12:00,17577.6,17578.8,17569.7,17573.6,1041,120111
2024-01-08 12:13:00,17573.6,17574.1,17567.0,17569.7,1326,119408
2024-01-08 12:14:00,17569.7,17570.2,17562.2,17566.0,1489,119591
2024-01-08 12:15:00,17566.0,17572.6,17564.2,17571.6,1332,120498
2024-01-08 12:16:00,17571.6,17572.8,17560.5,17563.0,988,119390
2024-01-08 12:17:00,17563.0,17563.7,17555.0,17557.5,1434,119248
2024-01-08 12:18:00,17557.5,17557.9,17554.6,17555.8,1228,119518
2024-01-08 12:19:00,17555.8,17558.3,17551.8,17552.7,1426,120527
2024-01-08 12:20:00,17552.7,17554.7,17551.5,17554.1,1226,120872
2024-01-08 12:21:00,17554.1,17554.9,17551.0,17554.8,1547,119648
2024-01-08 12:22:00,17554.8,17559.1,17554.3,17556.5,1352,120070
2024-01-08 12:23:00,17556.5,17558.4,17555.1,17555.9,1466,119662
2024-01-08 12:24:00,17555.9,17556.9,17554.9,17555.9,1406,120237
2024-01-08 12:25:00,17555.9,17559.4,17554.9,17558.0,1147,120167
2024-01-08 12:26:00,17558.0,17559.1,17554.9,17555.6,1317,119661
2024-01-08 12:27:00,17555.6,17559.1,17554.7,17557.6,900,120660
2024-01-08 12:28:00,17557.6,17560.2,17557.6,17559.3,901,119165
2024-01-08 12:29:00,17559.3,17560.3,17558.6,17559.6,1611,120207
2024-01-08 12:30:00,17559.6,17560.8,17555.0,17556.2,1420,120298
2024-01-08 12:31:00,17556.2,17559.1,17553.7,17554.4,1308,120635
2024-01-08 12:32:00,17554.4,17556.7,17553.7,17555.0,1369,119778
2024-01-08 12:33:00,17555.0,17556.9,17552.9,17553.3,1821,119919
2024-01-08 12:34:00,17553.3,17553.7,17547.8,17549.7,1126,120558
2024-01-08 12:35:00,17549.7,17550.5,17548.2,17549.7,1309,119997
2024-01-08 12:36:00,17549.7,17554.3,17546.6,17553.4,968,119660
2024-01-08 12:37:00,17553.4,17557.4,17551.4,17555.6,1208,119990
2024-01-08 12:38:00,17555.6,17558.2,17554.7,17555.3,1585,120196
2024-01-08 12:39:00,17555.3,17558.2,17554.7,17556.6,925,120284
2024-01-08 12:40:00,17556.6,17560.1,17555.9,17559.6,1049,119940
2024-01-08 12:41:00,17559.6,17566.9,17559.2,17565.4,1572,119951
2024-01-08 12:42:00,17565.4,17566.1,17557.8,17560.8,1345,119980
2024-01-08 12:43:00,17560.8,17565.1,17560.0,17560.7,1155,119543
2024-01-08 12:44:00,17560.7,17566.9,17560.5,17565.0,928,120168
2024-01-08 12:45:00,17565.0,17565.4,17559.8,17560.1,1520,119350
2024-01-08 12:46:00,17560.1,17561.7,17557.1,17558.5,780,119804
2024-01-08 12:47:00,17558.5,17560.6,17555.4,17560.2,1633,120029
2024-01-08 12:48:00,17560.2,17564.6,17560.2,17563.7,1359,119780
2024-01-08 12:49:00,17563.7,17572.0,17563.0,17571.5,1107,119722
2024-01-08 12:50:00,17571.5,17572.9,17569.0,17570.9,1311,119791
2024-01-08 12:51:00,17570.9,17578.8,17569.6,17578.4,1484,120874
2024-01-08 12:52:00,17578.4,17580.8,17570.7,17572.8,1152,119304
2024-01-08 12:53:00,17572.8,17575.6,17569.9,17571.1,1198,119926
2024-01-08 12:54:00,17571.1,17572.6,17571.0,17572.0,1688,120083
2024-01-08 12:55:00,17572.0,17576.5,17570.7,17576.2,892,118603
2024-01-08 12:56:00,17576.2,17578.6,17574.7,17574.7,1684,118870
2024-01-08 12:57:00,17574.7,17580.1,17571.0,17577.1,1971,120378
2024-01-08 12:58:00,17577.1,17579.8,17566.2,17566.7,1747,119536
2024-01-08 12:59:00,17566.7,17567.6,17562.5,17567.4,1338,120398
2024-01-08 13:00:00,17567.4,17568.4,17562.7,17564.0,1306,120567
2024-01-08 13:01:00,17564.0,17569.5,17563.5,17566.3,1612,119927
2024-01-08 13:02:00,17566.3,17569.3,17565.4,17568.6,1522,119841
2024-01-08 13:03:00,17568.6,17572.2,17567.0,17567.5,948,119614
2024-01-08 13:04:00,17567.5,17568.8,17565.0,17566.2,1438,119909
2024-01-08 13:05:00,17566.2,17568.9,17563.1,17567.1,1786,119699
2024-01-08 13:06:00,17567.1,17569.5,17560.9,17562.8,1020,120151
2024-01-08 13:07:00,17562.8,17565.1,17562.4,17563.4,1363,119850
2024-01-08 13:08:00,17563.4,17572.1,17561.9,17568.9,1390,119870
2024-01-08 13:09:00,17568.9,17570.0,17565.7,17568.0,1218,120470
2024-01-08 13:10:00,17568.0,17574.7,17567.7,17572.8,1703,119960
2024-01-08 13:11:00,17572.8,17575.4,17570.0,17572.4,1603,119524
2024-01-08 13:12:00,17572.4,17576.3,17567.5,17568.0,976,119845
2024-01-08 13:13:00,17568.0,17572.1,17566.3,17570.0,1782,120363
2024-01-08 13:14:00,17570.0,17574.0,17569.0,17571.6,1124,119293
2024-01-08 13:15:00,17571.6,17575.6,17571.1,17574.2,1330,119831
2024-01-08 13:16:00,17574.2,17576.2,17569.6,17572.8,1174,119609
2024-01-08 13:17:00,17572.8,17579.8,17571.7,17579.6,1200,120427
2024-01-08 13:18:00,17579.6,17579.8,17576.7,17579.3,1066,120556
2024-01-08 13:19:00,17579.3,17582.8,17575.9,17580.7,1125,120155
2024-01-08 13:20:00,17580.7,17587.3,17580.3,17583.1,1032,119619
2024-01-08 13:21:00,17583.1,17585.8,17578.1,17578.4,1107,120573
2024-01-08 13:22:00,17578.4,17583.7,17577.4,17583.1,1387,119153
2024-01-08 13:23:00,17583.1,17586.2,17582.7,17584.9,1513,120008
2024-01-08 13:24:00,17584.9,17588.2,17584.6,17585.5,1787,120428
2024-01-08 13:25:00,17585.5,17585.6,17583.2,17584.5,1665,121387
2024-01-08 13:26:00,17584.5,17585.1,17582.7,17583.7,1327,119917
2024-01-08 13:27:00,17583.7,17588.8,17581.9,17585.9,1370,120033
2024-01-08 13:28:00,17585.9,17587.7,17583.5,17586.6,984,119659
2024-01-08 13:29:00,17586.6,17590.5,17586.2,17590.3,1663,119082
2024-01-08 13:30:00,17590.3,17596.0,17587.8,17595.6,1663,120899
2024-01-08 13:31:00,17595.6,17601.3,17594.2,17600.8,1461,119315
2024-01-08 13:32:00,17600.8,17611.8,17596.7,17609.8,1291,120132
2024-01-08 13:33:00,17609.8,17612.6,17605.3,17608.9,1354,119686
2024-01-08 13:34:00,17608.9,17610.2,17602.0,17606.5,817,120005
2024-01-08 13:35:00,17606.5,17608.5,17605.6,17607.5,783,119804
2024-01-08 13:36:00,17607.5,17608.1,17605.8,17607.0,715,120782
2024-01-08 13:37:00,17607.0,17608.0,17598.7,17599.6,1595,120276
2024-01-08 13:38:00,17599.6,17600.2,17595.6,17598.9,1272,119634
2024-01-08 13:39:00,17598.9,17601.2,17595.6,17595.6,1173,120435
2024-01-08 13:40:00,17595.6,17598.6,17592.2,17593.7,1307,119084
2024-01-08 13:41:00,17593.7,17598.8,17593.5,17598.3,1338,120330
2024-01-08 13:42:00,17598.3,17602.2,17596.9,17600.6,1890,118945
2024-01-08 13:43:00,17600.6,17602.4,17595.3,17597.1,1383,120156
2024-01-08 13:44:00,17597.1,17597.7,17592.1,17594.0,1131,119618
2024-01-08 13:45:00,17594.0,17596.0,17591.1,17591.5,1387,119588
2024-01-09 08:45:00,17584.5,17586.3,17581.6,17586.0,1221,120160
2024-01-09 08:46:00,17586.0,17590.3,17583.8,17588.3,886,120203
2024-01-09 08:47:00,17588.3,17588.8,17587.3,17587.6,1360,120314
2024-01-09 08:48:00,17587.6,17589.1,17585.0,17586.2,882,119880
2024-01-09 08:49:00,17586.2,17598.8,17586.1,17591.6,1307,119179
2024-01-09 08:50:00,17591.6,17592.1,17590.4,17592.0,1830,120105
2024-01-09 08:51:00,17592.0,17594.2,17587.0,17588.5,1109,119532
2024-01-09 08:52:00,17588.5,17588.8,17581.4,17582.6,1543,120120
2024-01-09 08:53:00,17582.6,17590.7,17582.2,17588.3,1413,119179
2024-01-09 08:54:00,17588.3,17590.5,17587.2,17587.7,1048,120326
2024-01-09 08:55:00,17587.7,17593.7,17586.4,17593.2,935,120197
2024-01-09 08:56:00,17593.2,17595.1,17586.7,17590.0,1818,120910
2024-01-09 08:57:00,17590.0,17591.3,17588.4,17590.4,901,120370
2024-01-09 08:58:00,17590.4,17592.3,17583.6,17585.4,1237,120867
2024-01-09 08:59:00,17585.4,17587.3,17584.8,17586.3,1556,119868
2024-01-09 09:00:00,17586.3,17588.2,17579.9,17583.0,922,120335
2024-01-09 09:01:00,17583.0,17584.9,17581.1,17582.7,1354,120222
2024-01-09 09:02:00,17582.7,17583.6,17578.5,17579.2,1218,120502
2024-01-09 09:03:00,17579.2,17584.9,17578.6,17581.9,1107,120022
2024-01-09 09:04:00,17581.9,17592.3,17581.6,17590.1,1513,119897
2024-01-09 09:05:00,17590.1,17592.3,17588.1,17589.0,1580,120873
2024-01-09 09:06:00,17589.0,17589.6,17585.3,17587.2,1538,119813
2024-01-09 09:07:00,17587.2,17591.3,17586.1,17587.4,1439,120247
2024-01-09 09:08:00,17587.4,17588.7,17579.7,17582.4,1364,120617
2024-01-09 09:09:00,17582.4,17585.4,17580.6,17580.7,1294,120060
2024-01-09 09:10:00,17580.7,17582.0,17577.7,17581.5,1622,118916
2024-01-09 09:11:00,17581.5,17583.1,17578.7,17580.2,864,119623
2024-01-09 09:12:00,17580.2,17584.2,17575.5,17578.5,1426,119899
2024-01-09 09:13:00,17578.5,17581.3,17573.3,17575.7,1402,120337
2024-01-09 09:14:00,17575.7,17582.2,17571.4,17580.3,1472,120263
2024-01-09 09:15:00,17580.3,17588.2,17577.3,17584.4,1339,121008
2024-01-09 09:16:00,17584.4,17587.2,17582.5,17583.7,1945,119743
2024-01-09 09:17:00,17583.7,17584.1,17576.1,17578.4,1680,119969
2024-01-09 09:18:00,17578.4,17579.8,17575.7,17579.8,1614,119748
2024-01-09 09:19:00,17579.8,17583.2,17577.4,17583.2,1186,120045
2024-01-09 09:20:00,17583.2,17586.3,17578.7,17581.2,1637,120309
2024-01-09 09:21:00,17581.2,17582.2,17578.3,17578.4,1531,119778
2024-01-09 09:22:00,17578.4,17580.7,17576.1,17578.4,1457,120059
2024-01-09 09:23:00,17578.4,17589.3,17575.5,17586.9,1399,119743
2024-01-09 09:24:00,17586.9,17588.6,17586.2,17588.5,1656,119844
2024-01-09 09:25:00,17588.5,17589.7,17585.5,17589.4,1460,120386
2024-01-09 09:26:00,17589.4,17590.1,17588.8,17589.6,1113,119687
2024-01-09 09:27:00,17589.6,17590.7,17580.7,17583.3,1166,118957
2024-01-09 09:28:00,17583.3,17584.4,17580.8,17581.0,1309,120119
2024-01-09 09:29:00,17581.0,17582.7,17574.2,17575.1,1309,120218
2024-01-09 09:30:00,17575.1,17577.9,17565.1,17565.8,1467,119827
2024-01-09 09:31:00,17565.8,17568.4,17561.2,17563.6,1388,119734
2024-01-09 09:32:00,17563.6,17567.2,17562.2,17565.4,1467,119700
2024-01-09 09:33:00,17565.4,17566.1,17562.2,17564.6,1441,119905
2024-01-09 09:34:00,17564.6,17567.1,17563.6,17565.3,1569,119799
2024-01-09 09:35:00,17565.3,17569.2,17565.1,17568.5,1472,119335
2024-01-09 09:36:00,17568.5,17569.0,17567.3,17567.6,1549,118838
2024-01-09 09:37:00,17567.6,17569.6,17560.3,17561.8,1883,119942
2024-01-09 09:38:00,17561.8,17570.4,17557.2,17566.0,802,119750
2024-01-09 09:39:00,17566.0,17569.0,17560.5,17561.0,1089,120617
2024-01-09 09:40:00,17561.0,17564.5,17559.6,17563.3,1023,119651
2024-01-09 09:41:00,17563.3,17569.1,17562.3,17567.4,1161,119718
2024-01-09 09:42:00,17567.4,17570.5,17558.2,17558.5,1712,120342
2024-01-09 09:43:00,17558.5,17558.8,17553.3,17556.7,1223,119879
2024-01-09 09:44:00,17556.7,17557.9,17553.8,17554.6,1465,121101
2024-01-09 09:45:00,17554.6,17560.4,17551.8,17556.5,1281,119554
2024-01-09 09:46:00,17556.5,17559.3,17555.4,17555.6,936,120715
2024-01-09 09:47:00,17555.6,17555.7,17554.5,17554.9,1453,119632
2024-01-09 09:48:00,17554.9,17557.6,17552.4,17555.1,1054,120007
2024-01-09 09:49:00,17555.1,17561.0,17552.4,17560.4,1105,120298
2024-01-09 09:50:00,17560.4,17560.5,17559.6,17560.1,1216,120250
2024-01-09 09:51:00,17560.1,17565.6,17559.0,17564.7,1637,120365
2024-01-09 09:52:00,17564.7,17572.7,17564.7,17568.7,1420,119932
2024-01-09 09:53:00,17568.7,17569.0,17564.2,17565.7,1401,120338
2024-01-09 09:54:00,17565.7,17567.8,17563.8,17564.9,1120,120039
2024-01-09 09:55:00,17564.9,17566.8,17563.1,17563.5,1459,120469
2024-01-09 09:56:00,17563.5,17563.6,17557.5,17557.8,745,120027
2024-01-09 09:57:00,17557.8,17560.6,17554.4,17557.1,1337,118873
2024-01-09 09:58:00,17557.1,17557.7,17555.2,17555.4,1071,119464
2024-01-09 09:59:00,17555.4,17558.2,17553.5,17556.3,1446,120118
2024-01-09 10:00:00,17556.3,17556.5,17554.2,17554.3,1344,119196
2024-01-09 10:01:00,17554.3,17558.9,17554.0,17554.3,2040,119513
2024-01-09 10:02:00,17554.3,17555.9,17549.8,17551.4,990,119881
2024-01-09 10:03:00,17551.4,17553.7,17550.5,17552.0,1119,119868
2024-01-09 10:04:00,17552.0,17552.6,17546.8,17549.5,1050,119421
2024-01-09 10:05:00,17549.5,17550.7,17546.4,17549.3,900,119071
2024-01-09 10:06:00,17549.3,17550.7,17545.4,17549.0,1418,119489
2024-01-09 10:07:00,17549.0,17550.0,17542.4,17545.2,1276,120549
2024-01-09 10:08:00,17545.2,17546.6,17540.1,17544.0,857,120042
2024-01-09 10:09:00,17544.0,17544.4,17540.7,17543.6,1561,119748
2024-01-09 10:10:00,17543.6,17545.8,17535.8,17537.1,1277,119167
2024-01-09 10:11:00,17537.1,17540.2,17535.4,17540.2,1730,119852
2024-01-09 10:12:00,17540.2,17541.3,17534.5,17538.0,1623,119969
2024-01-09 10:13:00,17538.0,17540.2,17533.9,17536.5,1206,120230
2024-01-09 10:14:00,17536.5,17541.1,17535.0,17536.4,1453,120917
2024-01-09 10:15:00,17536.4,17537.2,17535.9,17535.9,1178,119424
2024-01-09 10:16:00,17535.9,17538.6,17531.7,17532.7,1555,119905
2024-01-09 10:17:00,17532.7,17534.7,17526.0,17530.4,775,120279
2024-01-09 10:18:00,17530.4,17531.6,17529.1,17530.9,1761,119936
2024-01-09 10:19:00,17530.9,17540.8,17529.4,17538.5,871,119290
2024-01-09 10:20:00,17538.5,17541.4,17537.3,17539.9,1467,119636
2024-01-09 10:21:00,17539.9,17546.8,17539.5,17543.8,1385,120105
2024-01-09 10:22:00,17543.8,17544.1,17538.7,17543.8,859,120498
2024-01-09 10:23:00,17543.8,17549.0,17543.7,17546.2,1806,119930
2024-01-09 10:24:00,17546.2,17550.8,17545.1,17549.9,1571,119276
2024-01-09 10:25:00,17549.9,17558.9,17549.8,17555.2,1713,119732
2024-01-09 10:26:00,17555.2,17555.7,17553.2,17554.3,1511,120446
2024-01-09 10:27:00,17554.3,17557.6,17551.3,17556.6,1425,119823
2024-01-09 10:28:00,17556.6,17559.0,17550.4,17550.9,1757,120190
2024-01-09 10:29:00,17550.9,17553.1,17545.9,17547.9,994,120080
2024-01-09 10:30:00,17547.9,17557.2,17544.3,17551.8,1155,120469
2024-01-09 10:31:00,17551.8,17555.6,17550.7,17552.1,1151,120482
2024-01-09 10:32:00,17552.1,17553.4,17548.7,17549.3,1219,118958
2024-01-09 10:33:00,17549.3,17558.2,17546.9,17552.9,1705,119151
2024-01-09 10:34:00,17552.9,17554.5,17552.2,17552.6,1456,119353
2024-01-09 10:35:00,17552.6,17554.1,17550.2,17552.0,1671,120642
2024-01-09 10:36:00,17552.0,17554.9,17546.5,17550.4,1115,120267
2024-01-09 10:37:00,17550.4,17555.9,17548.4,17553.7,1311,120344
2024-01-09 10:38:00,17553.7,17556.7,17551.9,17553.8,1470,119936
2024-01-09 10:39:00,17553.8,17557.7,17549.9,17551.8,1321,119649
2024-01-09 10:40:00,17551.8,17554.0,17550.7,17551.6,1207,120406
2024-01-09 10:41:00,17551.6,17555.0,17550.7,17554.8,1082,119053
2024-01-09 10:42:00,17554.8,17561.7,17552.5,17560.3,1045,119430
2024-01-09 10:43:00,17560.3,17564.3,17558.3,17564.1,1058,119499
2024-01-09 10:44:00,17564.1,17570.9,17564.0,17568.1,1446,120184
2024-01-09 10:45:00,17568.1,17569.1,17563.4,17568.9,1294,119751
2024-01-09 10:46:00,17568.9,17571.8,17561.7,17564.2,1188,120178
2024-01-09 10:47:00,17564.2,17568.0,17563.4,17564.3,1561,119944
2024-01-09 10:48:00,17564.3,17566.5,17560.1,17560.8,952,119715
2024-01-09 10:49:00,17560.8,17562.7,17557.8,17559.3,1137,120068
2024-01-09 10:50:00,17559.3,17566.9,17557.1,17565.5,1300,119774
2024-01-09 10:51:00,17565.5,17567.4,17561.3,17564.4,1181,119353
2024-01-09 10:52:00,17564.4,17570.0,17555.7,17560.5,2013,119846
2024-01-09 10:53:00,17560.5,17561.6,17554.6,17556.7,1217,119533
2024-01-09 10:54:00,17556.7,17560.0,17556.0,17559.8,1117,119900
2024-01-09 10:55:00,17559.8,17560.0,17552.8,17553.4,1424,119764
2024-01-09 10:56:00,17553.4,17553.6,17547.0,17550.0,1256,120891
2024-01-09 10:57:00,17550.0,17551.7,17540.7,17541.2,900,118630
2024-01-09 10:58:00,17541.2,17543.4,17539.6,17541.4,1257,119891
2024-01-09 10:59:00,17541.4,17542.6,17537.6,17539.2,1641,120612
2024-01-09 11:00:00,17539.2,17540.9,17531.8,17533.7,918,119711
2024-01-09 11:01:00,17533.7,17536.2,17531.3,17534.2,1257,120270
2024-01-09 11:02:00,17534.2,17538.6,17534.2,17535.4,1259,119901
2024-01-09 11:03:00,17535.4,17538.0,17525.5,17530.8,1741,120980
2024-01-09 11:04:00,17530.8,17532.5,17524.0,17524.8,1239,120310
2024-01-09 11:05:00,17524.8,17530.1,17522.6,17524.5,1063,119457
2024-01-09 11:06:00,17524.5,17529.8,17524.0,17529.3,1344,120033
2024-01-09 11:07:00,17529.3,17535.2,17524.7,17533.3,1133,119602
2024-01-09 11:08:00,17533.3,17536.7,17529.2,17531.1,863,120478
2024-01-09 11:09:00,17531.1,17531.6,17524.4,17527.3,1198,120187
2024-01-09 11:10:00,17527.3,17532.0,17526.1,17530.8,987,120645
2024-01-09 11:11:00,17530.8,17532.9,17530.1,17531.5,1284,119111
2024-01-09 11:12:00,17531.5,17535.2,17530.2,17533.2,1047,119793
2024-01-09 11:13:00,17533.2,17537.2,17530.8,17532.5,1353,119693
2024-01-09 11:14:00,17532.5,17533.1,17530.1,17532.7,1171,120220
2024-01-09 11:15:00,17532.7,17535.4,17528.7,17529.0,1180,119139
2024-01-09 11:16:00,17529.0,17535.5,17524.8,17533.1,1162,120285
2024-01-09 11:17:00,17533.1,17538.5,17530.8,17537.4,1347,119756
2024-01-09 11:18:00,17537.4,17540.1,17536.1,17539.1,1627,120079
2024-01-09 11:19:00,17539.1,17541.4,17538.0,17538.3,1053,120474
2024-01-09 11:20:00,17538.3,17540.6,17529.2,17530.9,1300,120571
2024-01-09 11:21:00,17530.9,17531.5,17526.6,17529.5,929,120222
2024-01-09 11:22:00,17529.5,17531.7,17526.2,17528.0,1275,119666
2024-01-09 11:23:00,17528.0,17531.0,17525.3,17527.4,1315,120321
2024-01-09 11:24:00,17527.4,17531.0,17522.8,17525.4,1192,120099
2024-01-09 11:25:00,17525.4,17530.6,17523.4,17528.6,1505,120172
2024-01-09 11:26:00,17528.6,17531.6,17522.4,17523.1,1373,119986
2024-01-09 11:27:00,17523.1,17527.6,17520.7,17526.7,1740,120348
2024-01-09 11:28:00,17526.7,17532.2,17526.1,17532.1,1570,119490
2024-01-09 11:29:00,17532.1,17533.8,17525.5,17526.7,1834,121284
2024-01-09 11:30:00,17526.7,17526.9,17525.4,17526.0,1226,120171
2024-01-09 11:31:00,17526.0,17527.9,17525.8,17527.2,1118,119633
2024-01-09 11:32:00,17527.2,17528.6,17524.8,17525.8,1142,120485
2024-01-09 11:33:00,17525.8,17527.9,17525.4,17526.0,1840,120698
2024-01-09 11:34:00,17526.0,17531.4,17524.7,17528.5,1822,119387
2024-01-09 11:35:00,17528.5,17530.0,17524.7,17528.8,911,119782
2024-01-09 11:36:00,17528.8,17531.3,17526.9,17530.5,1201,119537
2024-01-09 11:37:00,17530.5,17537.7,17530.0,17535.3,816,119454
2024-01-09 11:38:00,17535.3,17535.4,17531.1,17533.5,1321,120145
2024-01-09 11:39:00,17533.5,17537.3,17531.2,17535.0,1755,120262
2024-01-09 11:40:00,17535.0,17540.9,17535.0,17540.4,1710,119914
2024-01-09 11:41:00,17540.4,17544.0,17537.9,17538.3,1059,119994
2024-01-09 11:42:00,17538.3,17540.3,17528.1,17530.8,926,119664
2024-01-09 11:43:00,17530.8,17539.2,17530.1,17537.3,1249,120200
2024-01-09 11:44:00,17537.3,17543.8,17536.1,17542.2,1238,120771
2024-01-09 11:45:00,17542.2,17546.5,17541.5,17544.3,1840,119091
2024-01-09 11:46:00,17544.3,17545.4,17540.3,17540.6,959,118248
2024-01-09 11:47:00,17540.6,17542.9,17537.4,17539.4,955,120387
2024-01-09 11:48:00,17539.4,17546.1,17538.7,17544.3,844,119999
2024-01-09 11:49:00,17544.3,17544.7,17536.8,17541.7,1574,119077
2024-01-09 11:50:00,17541.7,17542.2,17532.9,17537.0,815,119528
2024-01-09 11:51:00,17537.0,17538.4,17530.3,17530.5,1811,120434
2024-01-09 11:52:00,17530.5,17531.0,17520.2,17521.9,1436,119828
2024-01-09 11:53:00,17521.9,17524.5,17521.1,17523.2,803,119792
